100203	8649.38
100204	9914.68
100205	5671.09
100206	1292.96
100207	1593.31
100208	2063.18
100209	7558.96
100210	1773.18
100211	7785.09
100212	8979.04
100213	1570.06
100214	4123.26
100215	9973.16
100216	1033.7
100217	5049.54
100218	8160.25
100219	9232.61
100220	3079.61
100221	1934.45
100222	3901.1
100223	6136.91
100224	4599.82
100225	7782.85
100226	6946.9
100227	7940.55
100228	3945.89
100229	6678.7
100230	4401.52
100231	8273.65
100232	4319.88
100233	2253.33
100234	7093.82
100235	2621.66
100236	7291.13
100237	1453.34
100238	4387.71
100239	3074.7
100240	9253.76
100241	7782.64
100242	1127.79
100243	3902.17
100244	3734.87
100245	4823.38
100246	7374.91
100247	3909.85
100248	5834.2
100249	7667.57
100250	4452.26
100251	4648.31
100252	3667.29
100253	2720.55
100254	2676
100255	9522.76
100256	7154.22
100257	9659.44
100258	9165.52
100259	806.19
100260	1359.72
100261	4629.92
100262	7772.05
100263	3716.49
100264	1239.65
100265	2327.1
100266	1324.79
100267	9124.34
100268	7464.68
100269	9716.21
100270	8211.94
100271	7423.19
100272	8044.5
100273	1935.27
100274	5000.06
100275	5534.17
100276	3115.36
100277	6448.32
100278	9984.52
100279	4447.01
100280	5933.04
100281	8372.51
100282	4465.14
100283	1104.7
100284	5354.62
100285	7022.96
100286	6809.64
100287	3612.89
100288	6604.91
100289	1660.06
100290	1734.5
100291	3156.34
100292	7503.91
100293	1212.1
100294	2350.9
100295	3564.84
100296	5333.07
100297	9701.29
100298	9384.12
100299	906.8
100300	4900.37
100301	2088.97
100302	4285.64
100303	2219.65
100304	1598.37
100305	1987.73
100306	6576.91
100307	3460.31
100308	7266.76
100309	2090.8
100310	7578.16
100311	2936.13
100312	6830.51
100313	1382.11
100314	7485.85
100315	8652.15
100316	2679.98
100317	5965.06
100318	674.54
100319	6565.18
100320	6522.54
100321	9120.18
100322	4489.96
100323	595.69
100324	8742.47
100325	3907.21
100326	967.42
100327	5138.97
100328	2069.82
100329	9477.13
100330	9112.16
100331	7877.53
100332	9807.2
100333	7028.71
100334	1320.43
100335	882.75
100336	5606.53
100337	2954.67
100338	5871.98
100339	1939.08
100340	8321.06
100341	9242.76
100342	7894.89
100343	5203.58
100344	705.93
100345	6458.61
100346	4011.16
100347	9013.15
100348	2322.46
100349	2235.13
100350	2454.53
100351	1344.18
100352	9881.08
100353	8597.44
100354	7231.3
100355	8853.02
100356	5662.87
100357	4219.24
100358	8516.25
100359	664.18
100360	2751.11
100361	9007.37
100362	8652.25
100363	1597.34
100364	7325.9
100365	5689.42
100366	1539.93
100367	8644.37
100368	9486.78
100369	2461.34
100370	9866.3
100371	9221.55
100372	1250.67
100373	4207.62
100374	1293.17
100375	5529.61
100376	3266.85
100377	8663.6
100378	8131.57
100379	5106.88
100380	3448.86
100381	3145.7
100382	5099.18
100383	6386.32
100384	7531.68
100385	4150.23
100386	8005.73
100387	1669.09
100388	3790.12
100389	7472.9
100390	8626.14
100391	9691.02
100392	6858.38
100393	3492.75
100394	7471.53
100395	2367.07
100396	7960.55
100397	4733.47
100398	9906.11
100399	1671.13
100400	4063.02
100401	8362.61
100402	8213.35
100403	2302.74
100404	2903.22
100405	9903.33
100406	5521.3
100407	3461.75
100408	8547.44
100409	560.56
100410	4348.13
100411	2524.8
100412	5488.7
100413	2306.46
100414	7863.82
100415	8357.59
100416	934.09
100417	8720.28
100418	2339.73
100419	9542.69
100420	3459.67
100421	5374.42
100422	3559.63
100423	8999.98
100424	2463.58
100425	3946.05
100426	1402.29
100427	2909.35
100428	8384.69
100429	6787.37
100430	877.48
100431	2772.94
100432	2947.17
100433	2087.54
100434	4469.06
100435	7180.63
100436	8972.03
100437	7430.51
100438	2009.1
100439	8557.69
100440	9126.65
100441	6370.19
100442	8172.21
100443	6844.24
100444	2336.72
100445	8324.25
100446	5326.88
100447	9677.6
100448	8002.85
100449	8379.21
100450	7847.18
100451	603.38
100452	9170.74
100453	2995.13
100454	6126.19
100455	4359.77
100456	7820.93
100457	4084.17
100458	3578.4
100459	2947.69
100460	6890.9
100461	5505.71
100462	1521.82
100463	2929.45
100464	7500.89
100465	5500.52
100466	1190.73
100467	1950.8
100468	8202.87
100469	5435.25
100470	814
100471	9382.88
100472	7508.09
100473	6386.17
100474	4603.54
100475	5271.06
100476	4936.14
100477	6790.79
100478	3241.67
100479	6816.3
100480	8455.25
100481	2278.9
100482	2695.55
100483	6550.64
100484	7978.2
100485	4404.5
100486	7323.1
100487	1406.41
100488	1560.92
100489	667.48
100490	6770
100491	2266.36
100492	916.15
100493	1597.86
100494	2299.63
100495	8407.95
100496	8989.67
100497	4213.54
100498	2247.32
100499	2179.37
100500	4347.3
100501	8936.41
100502	7767.56
100503	1361.19
100504	758.25
100505	947.87
100506	3949.49
100507	1703.67
100508	5284.26
100509	2418.06
100510	9502.79
100511	8590.44
100512	2948.51
100513	3090.72
100514	583.11
100515	5887.13
100516	2588.17
100517	1989.62
100518	4373.6
100519	8514.16
100520	7087.11
100521	9122.54
100522	6695.94
100523	6760.37
100524	4642.45
100525	7696.46
100526	5487.29
100527	2423.97
100528	8832.8
100529	7687.46
100530	4265.89
100531	1433.78
100532	3553.94
100533	1817.65
100534	1993.03
100535	1162.74
100536	2280.67
100537	9883.31
100538	1408.49
100539	5729.56
100540	1541.39
100541	1424.2
100542	4846.5
100543	5070.59
100544	3325.9
100545	2934.05
100546	8952.2
100547	1190.01
100548	8589.8
100549	2650.91
100550	3373.4
100551	5613.42
100552	7005.22
100553	3310.37
100554	2985.08
100555	4810.74
100556	2567.88
100557	2972.97
100558	4854.13
100559	4585.89
100560	5192.93
100561	9853.12
100562	4883.5
100563	3134.31
100564	2884.03
100565	7509.72
100566	2844.42
100567	1016.36
100568	3805.2
100569	6733.98
100570	8809.1
100571	4526.6
100572	6194.73
100573	8926.12
100574	5932.29
100575	7288.58
100576	2253.94
100577	2361.18
100578	8311.07
100579	7690.8
100580	1045.45
100581	6988.52
100582	2926.02
100583	9961.45
100584	2753.07
100585	4105.58
100586	5007.34
100587	5362.83
100588	4935.62
100589	1674.51
100590	7636.71
100591	4509.56
100592	5484.8
100593	6466.2
100594	6649.44
100595	3434.95
100596	7879.71
100597	7940.11
100598	8274.55
100599	3495.71
100600	7812.07
100601	6873.69
100602	3675.34
100603	9820.65
100604	5285.33
100605	9811.1
100606	1239.82
100607	7798.25
100608	7820.6
100609	8311.84
100610	7434.72
100611	1098.9
100612	3146.91
100613	8154.46
100614	6676.98
100615	9714.25
100616	6420.58
100617	1169.16
100618	7223.73
100619	6437.9
100620	1231.25
100621	3295.55
100622	1919.25
100623	3060.04
100624	8393.48
100625	5961.9
100626	3578.16
100627	3132.66
100628	8287.01
100629	9821.34
100630	1130.67
100631	2612.81
100632	826.03
100633	929.27
100634	2002.3
100635	7067.68
100636	2455.98
100637	4929.54
100638	8780.74
100639	3534.35
100640	8909.06
100641	5578
100642	2812.38
100643	7864.59
100644	9099.61
100645	7397.59
100646	3615.71
100647	4113.57
100648	7138.5
100649	8722.25
100650	5615.41
100651	3577.06
100652	3380.83
100653	5086.28
100654	2600.31
100655	7391.32
100656	1386.28
100657	4193
100658	653.53
100659	8089.98
100660	9980.56
100661	8727.39
100662	6013.91
100663	6847.65
100664	4638.73
100665	4793.53
100666	7929.09
100667	5901.71
100668	9780.86
100669	6593.88
100670	7330.61
100671	9509.89
100672	3116.97
100673	7246.07
100674	5941.08
100675	6239.96
100676	7852.18
100677	6222.07
100678	9506.42
100679	1715.14
100680	2456.78
100681	6085.17
100682	3033.03
100683	3841.97
100684	4590.29
100685	9702.25
100686	2444.93
100687	7357.14
100688	2139.13
100689	7422.4
100690	4598.47
100691	7031.16
100692	5776.56
100693	4153.28
100694	5127.26
100695	5609.81
100696	568.64
100697	7311.57
100698	3164.56
100699	5813.8
100700	1268.93
100701	5493.78
100702	3576.18
100703	3801.14
100704	3766.19
100705	5918.66
100706	9838.56
100707	6161.62
100708	2799.43
100709	5988.37
100710	7383.02
100711	6127.41
100712	7767.57
100713	2411.31
100714	2395.89
100715	9026.7
100716	8317.99
100717	1321.85
100718	2416.16
100719	2826.23
100720	5152.1
100721	8785.59
100722	4624.44
100723	8523.55
100724	5506.58
100725	6561.97
100726	5464.1
100727	8867.45
100728	3899.11
100729	6568.44
100730	3394.17
100731	8449.61
100732	7445.43
100733	8697.28
100734	3003.29
100735	9269.63
100736	5881.36
100737	6449.92
100738	962.83
100739	2758.98
100740	8099.16
100741	9889.46
100742	8768.21
100743	2479.37
100744	824.72
100745	9897.61
100746	7924.38
100747	8820.15
100748	6439.46
100749	3685.07
100750	4737.83
100751	4103.73
100752	8104.61
100753	2669.12
100754	4286.78
100755	8349.25
100756	8914.04
100757	7655.8
100758	2420.39
100759	3500.42
100760	9207.51
100761	588.84
100762	3597.23
100763	4112.04
100764	2179.69
100765	3914.91
100766	9415.35
100767	4501.7
100768	5090.25
100769	8804.17
100770	8226.84
100771	2208.12
100772	569.22
100773	3261.95
100774	1686.29
100775	7657.29
100776	5126.91
100777	755.34
100778	2807.71
100779	5431.41
100780	4970.85
100781	9301.15
100782	2360.36
100783	6524.75
100784	5876.89
100785	6479.58
100786	9153.67
100787	5700.39
100788	7290.94
100789	3120.92
100790	8646.91
100791	6051.08
100792	6034.66
100793	7326.3
100794	8627.51
100795	3578.76
100796	9174.35
100797	8864.89
100798	568.63
100799	1951.78
100800	924.54
100801	9789.04
100802	9049.43
100803	6737.67
100804	2244.52
100805	9356.27
100806	4931.33
100807	5175.95
100808	4204.07
100809	6494.7
100810	3154.65
100811	3542.57
100812	7927.37
100813	9847.18
100814	8477.73
100815	5463.09
100816	8351.32
100817	4146
100818	5802.56
100819	5872.57
100820	9950.61
100821	3927.19
100822	9505.55
100823	6429.07
100824	8423.79
100825	3669.95
100826	4890.13
100827	524.19
100828	1919.03
100829	5624.91
100830	4779.58
100831	7987.83
100832	1852.76
100833	2317.29
100834	4540.37
100835	1869.76
100836	6856.88
100837	6179.67
100838	2837.83
100839	3082.79
100840	8371.8
100841	2110.68
100842	5085.55
100843	3772.86
100844	8058.44
100845	8042.03
100846	3261
100847	8857.52
100848	2669.57
100849	6941.67
100850	9060.19
100851	6307.27
100852	3425.34
100853	7108.63
100854	6566
100855	5715.46
100856	1993.73
100857	1177.62
100858	9055.12
100859	9500.71
100860	5116.4
100861	7071.76
100862	6273.82
100863	8047.71
100864	4682.35
100865	5686.79
100866	5966.8
100867	6474.53
100868	7833.71
100869	1589.42
100870	7589.38
100871	4958.81
100872	4829.54
100873	1982.19
100874	3367.81
100875	6986.28
100876	8796.78
100877	8482.27
100878	804.59
100879	2847.3
100880	1539.79
100881	8067.85
100882	1258.15
100883	9220.16
100884	9140.43
100885	2562.87
100886	7563.69
100887	8912.49
100888	6413.85
100889	2442.53
100890	4396.81
100891	3052.39
100892	6032.6
100893	9921.7
100894	3712.18
100895	5265.78
100896	6119.31
100897	2275.67
100898	7000.8
100899	7807.98
100900	8754.32
100901	1626.73
100902	9565.86
100903	3344.23
100904	8582.08
100905	5302.6
100906	704.39
100907	4983.62
100908	6003.82
100909	2585.93
100910	2293.87
100911	3800.28
100912	7793.52
100913	6011.38
100914	8586.75
100915	3904.54
100916	1854.17
100917	1859.52
100918	5700.18
100919	5035.09
100920	4102.37
100921	5736.51
100922	7037.94
100923	5445.56
100924	875.47
100925	5742.9
100926	5822.07
100927	9645.07
100928	7043.38
100929	2667.91
100930	3448.39
100931	8563.19
100932	3184.86
100933	6948.56
100934	9289.93
100935	3835.78
100936	8561.53
100937	7283.19
100938	672.69
100939	3166.91
100940	991.94
100941	3134.26
100942	5791.94
100943	8942.39
100944	1112.3
100945	3798.7
100946	6783.74
100947	7381.69
100948	5975.08
100949	4015.02
100950	7945.68
100951	4598.44
100952	7513.63
100953	6006.11
100954	9943.14
100955	622.18
100956	6349.25
100957	7028.66
100958	9193.94
100959	9696.25
100960	855.31
100961	4087.55
100962	1284.25
100963	7051.3
100964	8518.88
100965	7196.3
100966	1415.24
100967	9353.92
100968	4814.8
100969	8152
100970	4155.69
100971	4776.75
100972	3239.92
100973	9933.25
100974	3803.96
100975	6763.19
100976	5005.43
100977	3796.7
100978	4692.07
100979	589.86
100980	8554
100981	4515.51
100982	8833.96
100983	8900.41
100984	5894.94
100985	4936.28
100986	8298.64
100987	8017.52
100988	4047.09
100989	7925.85
100990	4331.75
100991	5898.29
100992	8800.32
100993	2280.13
100994	3286.2
100995	2142.53
100996	5211.16
100997	5908.7
100998	2417.83
100999	3746.36
